 written on 13Jun2026 at 20:45:10 
   2.48202900000000       0.000000000000000E+000  0.000000000000000E+000
 -0.827343000000000        2.34007900000000       0.000000000000000E+000
 -0.827343000000000       -1.17004000000000        2.02656800000000     
           9
         229
    1    1    2    1    2    1    1    2    1    1    2    1    1    1    1
    1    1    1    1    1    2    2    1    1    2    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    2    1    1    2    2    1
    1    1    1    1    1    1    1    1    2    1    1    2    1    1    2
    1    2    1    1

   -4   -3   -1
    7    3   -0.24325053E-03  0.14049337E-11
    8    3    0.14889828E-02  0.22810191E-11
    9    3   -0.57140381E-03 -0.45247616E-12
    1    4   -0.35533396E-03  0.41953975E-11
    2    4   -0.24574246E-02 -0.13817524E-11
    3    4   -0.31289224E-02 -0.76585916E-11
    4    4   -0.79384109E-02 -0.57789884E-12
    5    4    0.40060696E-03 -0.46017617E-12
    6    4   -0.16283404E-03  0.19009455E-11
    7    4    0.22684436E-02 -0.13229712E-11
    8    4    0.14101289E-02  0.34975165E-11
    9    4    0.12259480E-02 -0.11604467E-11
    1    5    0.39210973E-03  0.81053306E-12
    2    5   -0.14516167E-02 -0.13935259E-11
    3    5    0.54620676E-03  0.94224368E-12
    4    5   -0.40060696E-03 -0.14746633E-11
    5    5   -0.13536241E-02 -0.20785457E-13
    6    5    0.30667122E-03 -0.57944903E-12
    7    5   -0.21655999E-03 -0.71801462E-12
    8    5    0.20283235E-03 -0.50938866E-12
    9    5   -0.56982065E-03  0.23135142E-12
    1    6   -0.80583130E-04 -0.12721855E-12
    2    6   -0.21042419E-02 -0.61168865E-12
    3    6   -0.23983459E-02 -0.31327285E-12
    4    6    0.16283404E-03  0.40075135E-11
    5    6    0.30667122E-03  0.65044541E-13
    6    6   -0.19822284E-03 -0.80727092E-13
    7    6    0.79248745E-04 -0.35394018E-12
    8    6    0.28331565E-03 -0.75054177E-12
    9    6   -0.47060468E-03 -0.30727081E-12
