 written on 13Jun2026 at 20:45:26 
   2.48202900000000       0.000000000000000E+000  0.000000000000000E+000
 -0.827343000000000        2.34007900000000       0.000000000000000E+000
 -0.827343000000000       -1.17004000000000        2.02656800000000     
           9
         229
    1    1    2    1    2    1    1    2    1    1    2    1    1    1    1
    1    1    1    1    1    2    2    1    1    2    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    2    1    1    2    2    1
    1    1    1    1    1    1    1    1    2    1    1    2    1    1    2
    1    2    1    1

   -4   -3   -1
    9    9    0.39495698E-03  0.29470003E-11

   -4   -2   -1
    1    1   -0.11697951E-02 -0.24961283E-11
    2    1    0.68904424E-03  0.76962030E-11
    3    1    0.33048259E-04 -0.84639847E-12
    4    1    0.12656701E-02  0.13471852E-10
    5    1    0.79616159E-03  0.18169528E-11
    6    1   -0.84478855E-04 -0.37956790E-12
    7    1    0.16867172E-04  0.12644660E-12
    8    1   -0.14302288E-02  0.15111308E-11
    9    1    0.34423932E-04 -0.90971458E-12
    1    2   -0.68904425E-03 -0.39447213E-11
    2    2    0.11752139E-02 -0.70246586E-11
    3    2    0.38324711E-03  0.12864692E-11
    4    2    0.63922707E-03  0.27558650E-11
    5    2   -0.17864573E-04  0.10251583E-11
    6    2    0.11212561E-02 -0.20739443E-11
    7    2   -0.71408611E-03  0.59608022E-11
    8    2   -0.75538286E-03 -0.69122457E-11
    9    2    0.44242259E-03  0.35778241E-11
    1    3   -0.33048275E-04  0.44362300E-11
    2    3    0.38324711E-03 -0.46883608E-11
    3    3   -0.39289851E-02  0.85985385E-12
    4    3   -0.29793857E-03  0.13847774E-10
    5    3    0.79848645E-03 -0.18821654E-11
    6    3    0.34769617E-03 -0.49197790E-11
    7    3    0.53691221E-03 -0.27903258E-11
    8    3    0.46221199E-03 -0.35338728E-11
    9    3    0.65014176E-03  0.84518577E-11
    1    4   -0.12656701E-02  0.16756478E-10
    2    4    0.63922708E-03  0.41727906E-11
    3    4   -0.29793856E-03 -0.50929842E-11
    4    4    0.18423411E-02  0.34382219E-12
    5    4    0.11113576E-02 -0.13437949E-11
    6    4    0.87908951E-03 -0.36153699E-11
    7    4   -0.39804615E-03  0.22110733E-11
    8    4   -0.59220809E-03  0.17544109E-11
    9    4   -0.11083214E-02 -0.13930913E-10
    1    5    0.79616159E-03 -0.21098531E-11
    2    5    0.17864571E-04 -0.48437348E-11
    3    5   -0.79848645E-03  0.83003309E-12
    4    5   -0.11113576E-02 -0.22846308E-14
    5    5    0.27206435E-03  0.13874214E-11
    6    5    0.39240032E-03 -0.15023668E-11
    7    5    0.41221616E-03 -0.24256096E-11
    8    5    0.10775195E-02 -0.15159499E-12
    9    5    0.45398343E-03 -0.12658650E-11
    1    6   -0.84478851E-04  0.10213002E-11
    2    6   -0.11212562E-02  0.95031448E-12
    3    6   -0.34769616E-03  0.37427119E-11
    4    6   -0.87908951E-03  0.64808227E-11
    5    6    0.39240032E-03  0.32367078E-12
    6    6   -0.55336928E-03 -0.31183389E-13
    7    6    0.42175823E-03 -0.17022483E-11
    8    6   -0.24640387E-03  0.65360044E-14
